ID,EDO,MES,ANIO,MPIO,HORA,MINUTOS,DIA,DIASEMANA,URBANA,SUBURBANA,TIPACCID,AUTOMOVIL,CAMPASAJ,MICROBUS,PASCAMION,OMNIBUS,TRANVIA,CAMIONETA,CAMION,TRACTOR,FERROCARRI,MOTOCICLET,BICICLETA,OTROVEHIC,CAUSAACCI,CAPAROD,SEXO,ALIENTO,CINTURON,EDAD,CONDMUERTO,CONDHERIDO,PASAMUERTO,PASAHERIDO,PEATMUERTO,PEATHERIDO,CICLMUERTO,CICLHERIDO,OTROMUERTO,OTROHERIDO,TOTMUERTOS,TOTHERIDOS,CLASE,CALLE1,CALLE2,CARRETERA,LONGITUD,LATITUD,OID
1084915-999-8,1,3,2022,1,18,35,1,2,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,54,0,0,0,0,0,0,0,0,0,0,0,0,3,AYUNTAMIENTO,CONVENCIÓN DE 1914 SUR,,-102.2832917,21.86640768,716
1084915-999-80,1,3,2022,1,19,45,17,4,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,30,0,0,0,0,0,0,0,0,0,0,0,0,3,CONVENCIÓN DE 1914 ORIENTE,JOSÉ H. ESCOBEDO,,-102.2754905,21.89233828,717
1084915-999-81,1,3,2022,1,20,40,17,4,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,2,5,9,53,0,0,0,0,0,0,0,0,0,0,0,0,3,HÉROE INMORTAL,SIGLO XXI,,-102.269313,21.85215415,718
1084915-999-82,1,3,2022,1,23,12,17,4,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,9,20,0,0,0,0,0,0,0,0,0,0,0,0,3,GENERAL VICENTE GUERRERO SUR,INSURGENTES,,-102.2992753,21.87870845,719
1084915-999-83,1,3,2022,1,2,0,18,5,1,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,4,1,2,5,9,38,0,0,0,0,0,0,0,0,0,0,0,0,3,ARIES,CENTAURY,,-102.2816723,21.905336,720
1084915-999-84,1,3,2022,1,2,10,18,5,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,4,9,33,0,0,0,0,0,0,0,0,0,0,0,0,3,POZO DE MERCURIO,POZO DE RUBÍ,,-102.2834833,21.92581093,721
1084915-999-85,1,3,2022,1,8,20,18,5,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2,5,9,29,0,0,0,0,0,0,0,0,0,0,0,0,3,BOULEVARD A ZACATECAS,FAJA DE ORO,,-102.2924377,21.90541605,722
1084915-999-86,1,3,2022,1,8,55,18,5,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,42,0,0,0,0,0,0,0,0,0,0,0,0,3,AGUASCALIENTES SUR,PASEO DE LAS GARZAS,,-102.2869281,21.85933582,723
1084915-999-87,1,3,2022,1,8,55,18,5,1,0,1,3,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,5,9,52,0,0,0,0,0,0,0,0,0,0,0,0,3,AGUASCALIENTES SUR,PASEO DE LAS GARZAS,,-102.2869281,21.85933582,724
1084915-999-88,1,3,2022,1,12,25,18,5,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,3,5,9,40,0,0,0,0,0,0,0,0,0,0,0,0,3,AGUASCALIENTES NORTE,VID,,-102.2791778,21.91491362,725
1084915-999-89,1,3,2022,1,15,0,18,5,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,52,0,0,0,0,0,0,0,0,0,0,0,0,3,AGUASCALIENTES PONIENTE,JARDINES ETERNOS,,-102.316914,21.88970815,726
1084915-999-9,1,3,2022,1,13,0,2,3,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,64,0,0,0,0,0,0,0,0,0,0,0,0,3,ALAMEDA,DAMASCO,,-102.2812348,21.88276745,727
1084915-999-90,1,3,2022,1,15,33,18,5,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,28,0,0,0,0,0,0,0,0,0,0,0,0,3,HÉROE MILITAR,HIGUERA,,-102.26150859999998,21.89801215,728
1084915-999-91,1,3,2022,1,16,10,18,5,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2,5,9,21,0,0,0,0,0,0,0,0,0,0,0,0,3,BOULEVARD A ZACATECAS,AGUASCALIENTES NORTE,,-102.29196740000002,21.91544366,729
1084915-999-92,1,3,2022,1,17,0,18,5,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,9,27,0,0,0,0,0,0,0,0,0,0,0,0,3,CONVENCIÓN DE 1914 SUR,PLATÓN,,-102.28430490000001,21.86631955,730
1084915-999-93,1,3,2022,1,19,30,19,6,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,MAHATMA GANDHI,AVENIDA MAHATMA GANDHI,,-102.29384559999998,21.82665495,731
1084915-999-94,1,3,2022,1,19,50,19,6,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,53,0,0,0,0,0,0,0,0,0,0,0,0,3,SAN MARCOS,COLORÍN,,-102.3143819,21.87059614,732
1084915-999-95,1,3,2022,1,20,40,19,6,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,5,9,35,0,0,0,0,0,0,0,0,0,0,0,0,3,ARQUEROS,ESTRELLA,,-102.26935300000001,21.864424600000003,733
1084915-999-96,1,3,2022,1,4,35,20,7,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,54,0,0,0,0,0,0,0,0,0,0,0,0,3,EDUARDO HAY,VILLA DE LA CONVENCIÓN,,-102.2818479,21.93153946,734
1084915-999-97,1,3,2022,1,16,30,20,7,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,2,5,9,24,0,0,0,0,0,0,0,0,0,0,0,0,3,SIGLO XXI,CARLOS LÓPEZ MOCTEZUMA,,-102.3039273,21.84558174,735
1084915-999-98,1,3,2022,1,19,45,21,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,5,9,38,0,0,0,0,0,0,0,0,0,0,0,0,3,AVENIDA INDEPENDENCIA,INDEPENDENCIA,,-102.297691,21.92006247,736
1084915-999-99,1,3,2022,1,23,20,21,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,34,0,0,0,0,0,0,0,0,0,0,0,0,3,BUENAVISTA,SANDOVALES,,-102.2538694,21.88812155,737
1084916-999-0,1,4,2022,1,14,35,30,6,1,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,2,1,2,5,9,19,0,0,0,0,0,1,0,0,0,0,0,1,2,AVENIDA DE LOS MAESTROS,PROFESOR JOSÉ GUADALUPE PERALTA GAMEZ,,-102.3198873,21.84750998,738
1084916-999-1,1,4,2022,1,20,20,10,7,1,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,5,8,16,0,1,0,0,0,0,0,0,0,0,0,1,2,GUADALUPANO,POLIDUCTO,,-102.25201240000001,21.91238668,739
1084916-999-10,1,4,2022,1,9,0,1,5,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,5,9,15,0,0,0,0,0,0,0,0,0,0,0,0,3,AGUASCALIENTES - JALPA,UVA MOSCATEL,AGUASCALIENTES - JALPA,-102.3661275,21.88230709,740
1084916-999-100,1,4,2022,1,11,20,23,6,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,9,30,0,0,0,0,0,0,0,0,0,0,0,0,3,CONVENCIÓN DE 1914 ORIENTE,CIRCUITO DE LA VENDIMIA,,-102.2826082,21.90121805,741
1084916-999-101,1,4,2022,1,13,43,23,6,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,9,52,0,0,0,0,0,0,0,0,0,0,0,0,3,GENERAL IGNACIO ZARAGOZA,JOSEFA ORTIZ DE DOMÍNGUEZ,,-102.28991070000001,21.88179072,742
1084916-999-102,1,4,2022,1,15,30,23,6,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,24,0,0,0,0,0,0,0,0,0,0,0,0,3,AGUASCALIENTES PONIENTE,ROMA,,-102.31859329999999,21.87241395,743
1084916-999-103,1,4,2022,1,15,35,23,6,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,26,0,0,0,0,0,0,0,0,0,0,0,0,3,PETRÓLEOS MEXICANOS,CORONEL FÉLIX DE LA PAZ,,-102.29288890000001,21.89504134,744
1084916-999-104,1,4,2022,1,18,25,23,6,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,29,0,0,0,0,0,0,0,0,0,0,0,0,3,BOULEVARD A ZACATECAS,LUIS DONALDO COLOSIO,,-102.291542,21.92550317,745
1084916-999-105,1,4,2022,1,19,15,23,6,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,9,37,0,0,0,0,0,0,0,0,0,0,0,0,3,JUAN PABLO II,LICENCIADO ADOLFO RUÍZ CORTINES,,-102.3223721,21.87137823,746
1084916-999-106,1,4,2022,1,23,18,23,6,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,9,26,0,0,0,0,0,0,0,0,0,0,0,0,3,INDEPENDENCIA,NIÑOS HÉROES,,-102.2970828,21.93742695,747
1084916-999-107,1,4,2022,1,23,45,23,6,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,4,9,32,0,0,0,0,0,0,0,0,0,0,0,0,3,GALEANA SUR,IGNACIO T. CHÁVEZ,,-102.2962773,21.87531009,748
1084916-999-108,1,4,2022,1,3,40,24,7,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,9,22,0,0,0,0,0,0,0,0,0,0,0,0,3,BOULEVARD A ZACATECAS,AGLAYA,,-102.2923275,21.90758563,749
1084916-999-109,1,4,2022,1,6,40,24,7,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,9,40,0,0,0,0,0,0,0,0,0,0,0,0,3,GUADALUPANO,SIGLO XXI,,-102.2569997,21.90699071,750
1084916-999-11,1,4,2022,1,12,40,1,5,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,2,5,9,42,0,0,0,0,0,0,0,0,0,0,0,0,3,AGUASCALIENTES NORTE,SIERRA DE TEPOZTLÁN,,-102.31112929999999,21.91629309,751
1084916-999-110,1,4,2022,1,18,55,24,7,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,JOSÉ REFUGIO VELAZCO,BLAS E. ROMO,,-102.2594564,21.90451908,752
1084916-999-111,1,4,2022,1,19,10,24,7,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,32,0,0,0,0,0,0,0,0,0,0,0,0,3,AGUASCALIENTES SUR,PROFESOR ENRIQUE OLIVARES SANTANA,,-102.3054938,21.85870066,753
1084916-999-112,1,4,2022,1,19,45,24,7,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,9,50,0,0,0,0,0,0,0,0,0,0,0,0,3,SIGLO XXI,BELISARIO DOMÍNGUEZ,,-102.308258,21.84520662,754
1084916-999-113,1,4,2022,1,22,0,24,7,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,5,9,43,0,0,0,0,0,0,0,0,0,0,0,0,3,JOSÉ H. ESCOBEDO,ANTONIO CASO,,-102.2743614,21.8932708,755
1084916-999-114,1,4,2022,1,0,15,25,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,9,45,0,0,0,0,0,0,0,0,0,0,0,0,3,CONVENCIÓN DE 1914 SUR,CASI CON CIRCULACION DE LA VID,,-102.29447059999998,21.86531174,756
1084916-999-115,1,4,2022,1,13,0,25,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,5,9,53,0,0,0,0,0,0,0,0,0,0,0,0,3,LICENCIADO ADOLFO LÓPEZ MATEOS PONIENTE,2 DE ABRIL,,-102.28712759999999,21.87922692,757
1084916-999-116,1,4,2022,1,20,45,25,1,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,OJOCALIENTE,CUATRO MILPAS,,-102.26634990000001,21.91228051,758
1084916-999-117,1,4,2022,1,21,0,25,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,4,9,57,0,0,0,0,0,0,0,0,0,0,0,0,3,LICENCIADO ADOLFO RUÍZ CORTINES,AHUALULCO,,-102.33129770000001,21.87305746,759
1084916-999-118,1,4,2022,1,10,30,26,2,1,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2,5,9,51,0,0,0,0,0,0,0,0,0,0,0,0,3,SIGLO XXI,HERMANOS GALEANA,,-102.2636598,21.85353082,760
1084916-999-119,1,4,2022,1,13,30,26,2,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,9,34,0,0,0,0,0,0,0,0,0,0,0,0,3,LICENCIADO ADOLFO LÓPEZ MATEOS PONIENTE,PODER LEGISLATIVO,,-102.2843386,21.87892931,761
1084916-999-12,1,4,2022,1,12,50,1,5,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,UNIVERSIDAD,BENJAMÍN MÉNDEZ,,-102.3086762,21.90489123,762
1084916-999-120,1,4,2022,1,19,30,26,2,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,9,35,0,0,0,0,0,0,0,0,0,0,0,0,3,TECNOLÓGICO,PROLONGACIÓN AVENIDA POLIDUCTO,,-102.2419116,21.86686508,763
1084916-999-121,1,4,2022,1,20,10,26,2,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,21,0,0,0,0,0,0,0,0,0,0,0,0,3,MARIANO HIDALGO,AGUASCALIENTES SUR,,-102.258183,21.85985093,764
1084916-999-122,1,4,2022,1,14,10,27,3,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,9,38,0,0,0,0,0,0,0,0,0,0,0,0,3,CONVENCIÓN,PASEO DE LA ASUNCIÓN,,-102.3011075,21.84965485,765
1084916-999-123,1,4,2022,1,15,0,27,3,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,5,9,38,0,0,0,0,0,0,0,0,0,0,0,0,3,LICENCIADO ADOLFO LÓPEZ MATEOS PONIENTE,PODER LEGISLATIVO,,-102.28456109999999,21.87900341,766
1084916-999-124,1,4,2022,1,19,30,27,3,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,INDEPENDENCIA,REFORMA,,-102.2033556,22.00168186,767
1084916-999-125,1,4,2022,1,19,35,27,3,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,9,41,0,0,0,0,0,0,0,0,0,0,0,0,3,AGUASCALIENTES PONIENTE,FLORENCIA,,-102.3183235,21.875713600000005,768
1084916-999-126,1,4,2022,1,20,20,27,3,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,32,0,0,0,0,0,0,0,0,0,0,0,0,3,AGUASCALIENTES SUR,GERTRUDIS BOCANEGRA,,-102.2973649,21.85877638,769
1084916-999-127,1,4,2022,1,20,20,27,3,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,35,0,0,0,0,0,0,0,0,0,0,0,0,3,AGUASCALIENTES SUR,GERTRUDIS BOCANEGRA,,-102.2973649,21.85877638,770
1084916-999-128,1,4,2022,1,21,35,27,3,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,HÉROE DE NACOZARI NORTE,INDUSTRIA,,-102.2896353,21.90551723,771
1084916-999-129,1,4,2022,1,2,40,29,5,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,45,0,0,0,0,0,0,0,0,0,0,0,0,3,EDMUNDO BÁEZ,FELIPE COSÍO GUTIÉRREZ DE VELAZCO,,-102.2732291,21.80626537,772
1084916-999-13,1,4,2022,1,20,50,1,5,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,9,38,0,0,0,0,0,0,0,0,0,0,0,0,3,AGUASCALIENTES PONIENTE,ROMA,,-102.31859329999999,21.87241395,773
1084916-999-130,1,4,2022,1,19,0,29,5,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,22,0,0,0,0,0,0,0,0,0,0,0,0,3,HACIENDA GRACIAS A DIOS,PASEO DE VILLERÍAS,,-102.24759470000001,21.88409862,774
1084916-999-131,1,4,2022,1,15,35,30,6,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,53,0,0,0,0,0,0,0,0,0,0,0,0,3,SAN MARCOS,AGUASCALIENTES PONIENTE,,-102.3181575,21.86801795,775
1084916-999-132,1,4,2022,1,20,45,30,6,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,3,5,9,20,0,0,0,0,0,0,0,0,0,0,0,0,3,ANTONIO MEDINA ROMO,ROBERTO JEFKIN RANGEL,,-102.2519419,21.91385717,776
1084916-999-133,1,4,2022,1,21,15,30,6,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,9,37,0,0,0,0,0,0,0,0,0,0,0,0,3,JOSÉ MARÍA CHÁVEZ,AGUASCALIENTES SUR,,-102.2929799,21.858083999999998,777
1084916-999-134,1,4,2022,1,22,0,30,6,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,9,61,0,0,0,0,0,0,0,0,0,0,0,0,3,GILBERTO LÓPEZ VELARDE,DOCTOR FRANCISCO GUEL JIMÉNEZ,,-102.25221440000001,21.91590432,778
1084916-999-135,1,4,2022,1,23,10,30,6,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,4,9,36,0,0,0,0,0,0,0,0,0,0,0,0,3,POLIDUCTO,POLIDUCTO,,-102.2557533,21.84388994,779
1084916-999-136,1,4,2022,1,23,20,30,6,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,23,0,0,0,0,0,0,0,0,0,0,0,0,3,AGUASCALIENTES PONIENTE,ARAGÓN,,-102.3177171,21.86545917,780
1084916-999-137,1,4,2022,1,23,45,30,6,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,2,5,9,22,0,0,0,0,0,0,0,0,0,0,0,0,3,LICENCIADO ADOLFO LÓPEZ MATEOS PONIENTE,AGUACATE,,-102.3108468,21.87443378,781
1084916-999-138,1,4,2022,1,23,0,6,3,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,5,9,25,0,1,0,0,0,1,0,0,0,0,0,2,2,LICENCIADO ADOLFO LÓPEZ MATEOS PONIENTE,CRISTÓBAL COLÓN,,-102.2949497,21.87867469,782
1084916-999-139,1,4,2022,1,17,10,2,6,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,2,5,9,32,0,0,0,0,0,1,0,0,0,0,0,1,2,CONVENCIÓN,BELISARIO DOMÍNGUEZ,,-102.3073912,21.85103606,783
1084916-999-14,1,4,2022,1,3,20,2,6,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,35,0,0,0,0,0,0,0,0,0,0,0,0,3,CONVENCIÓN DE 1914 SUR,DIEGO DE IBARRA,,-102.2902951,21.865733600000002,784
1084916-999-140,1,4,2022,1,18,40,4,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,5,8,26,0,0,0,0,0,1,0,0,0,0,0,1,2,UNIVERSIDAD,AGUASCALIENTES NORTE,,-102.3137146,21.91644074,785
1084916-999-141,1,4,2022,1,13,0,9,6,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,5,9,39,0,0,0,0,0,1,0,0,0,0,0,1,2,DE LOS MAESTROS,SALIDA DEL CENTRO COMERCIAL VALERIA MALL,,-102.3148643,21.85779039,786
1084916-999-142,1,4,2022,1,23,30,9,6,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,5,9,34,0,0,0,0,0,1,0,0,0,0,0,1,2,ÁGUILA,FAISÁN,,-102.2974661,21.85018899,787
1084916-999-143,1,4,2022,1,12,40,11,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,5,9,56,0,0,0,0,0,1,0,0,0,0,0,1,2,LICENCIADO ADOLFO LÓPEZ MATEOS PONIENTE,PODER LEGISLATIVO,,-102.28509240000001,21.87905145,788
1084916-999-144,1,4,2022,1,1,25,15,5,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,5,9,31,0,0,0,0,0,1,0,0,0,0,0,1,2,LAS AMÉRICAS,REPÚBLICA DE ECUADOR,,-102.30212809999999,21.87030351,789
1084916-999-145,1,4,2022,1,18,35,15,5,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,20,0,0,0,0,0,1,0,0,0,0,0,1,2,JOSÉ DE JESÚS GONZÁLEZ GARCÍA,CELIA MARÍA MARTÍNEZ,,-102.2501001,21.92874837,790
1084916-999-146,1,4,2022,1,23,0,15,5,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,9,0,0,0,0,0,0,1,0,0,0,0,0,1,2,SIGLO XXI,ERMITA DE SAN SEBASTIÁN,,-102.26404959999999,21.92542154,791
1084916-999-147,1,4,2022,1,20,40,24,7,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,6,9,0,0,0,0,0,1,0,0,0,0,0,1,0,1,SIGLO XXI,ING. MIGUEL ÁNGEL BARBERENA VEGA,,-102.25341999999999,21.89781022,792
1084916-999-148,1,4,2022,1,20,45,1,5,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,6,9,16,0,1,0,0,0,0,0,0,0,0,0,1,2,KILOMETRO 8. EL NIAGARA KILOMETRO 001+100,HIDALGO,,-102.3764502,21.70693007,793
1084916-999-149,1,4,2022,1,0,5,2,6,1,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,5,9,36,0,1,0,0,0,0,0,0,0,0,0,1,2,TECNOLÓGICO,AGUASCALIENTES ORIENTE,,-102.254612,21.87364965,794
1084916-999-150,1,4,2022,1,17,35,2,6,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,18,0,1,0,1,0,0,0,0,0,0,0,2,2,INDEPENDENCIA,AGUASCALIENTES NORTE,,-102.2974708,21.91567831,795
1084916-999-151,1,4,2022,1,23,45,8,5,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,19,0,1,0,0,0,0,0,0,0,0,0,1,2,LÁZARO CÁRDENAS,GLORIETA DE SAN IGNACIO,,-102.339151,21.89159822,796
1084916-999-152,1,4,2022,1,2,16,12,2,1,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,5,9,39,0,1,0,1,0,0,0,0,0,0,0,2,2,A ZACATECAS,ROGELIO PALACIOS,,-102.2921285,21.910161,797
1084916-999-153,1,4,2022,1,19,31,18,1,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,8,60,0,1,0,0,0,0,0,0,0,0,0,1,2,SIGLO XXI,FRIDA KALHO,,-102.2620376,21.91777131,798
1084916-999-154,1,4,2022,1,6,0,21,4,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,20,0,1,0,0,0,0,0,0,0,0,0,1,2,AGUASCALIENTES ORIENTE,ENTRADA A DESNIVEL DE GUADALUPANO,,-102.2704734,21.90048375,799
1084916-999-155,1,4,2022,1,11,18,25,1,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,36,0,1,0,0,0,0,0,0,0,0,0,1,2,SIGLO XXI,ARROYO,,-102.3194754,21.84270167,800
1084916-999-156,1,4,2022,1,0,36,1,5,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,4,9,27,0,0,0,0,0,0,0,0,0,0,0,0,3,AGUASCALIENTES NORTE,GENERAL IGNACIO ZARAGOZA,,-102.3038782,21.91596863,801
1084916-999-157,1,4,2022,1,10,32,1,5,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,5,9,43,0,0,0,0,0,0,0,0,0,0,0,0,3,SIGLO XXI,MAYO DE 1812,,-102.2603439,21.85433363,802
1084916-999-158,1,4,2022,1,22,0,1,5,1,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2,5,9,25,0,0,0,0,0,0,0,0,0,0,0,0,3,SIGLO XXI,RODOLFO LANDEROS GALLEGOS,,-102.25447159999999,21.90177411,803
1084916-999-159,1,4,2022,1,4,0,2,6,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,21,0,0,0,0,0,0,0,0,0,0,0,0,3,PROLONGACION HEROE INMORTAL,LOMA DEL SUR,,-102.2689319,21.82751478,804
1084916-999-16,1,4,2022,1,12,50,2,6,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,24,0,0,0,0,0,0,0,0,0,0,0,0,3,16 DE SEPTIEMBRE,CALLE DEL ÁGUILA,,-102.2914374,21.8767178,805
1084916-999-160,1,4,2022,1,5,35,2,6,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,LUIS DONALDO COLOSIO,UNIVERSIDAD,,-102.3168158,21.92297462,806
1084916-999-161,1,4,2022,1,15,0,2,6,1,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2,5,9,31,0,0,0,0,0,0,0,0,0,0,0,0,3,GENERAL IGNACIO ZARAGOZA,GENERAL IGNACIO ZARAGOZA,,-102.2979142,21.89684611,807
1084916-999-162,1,4,2022,1,21,55,2,6,1,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,3,5,9,25,0,0,0,0,0,0,0,0,0,0,0,0,3,ALAMEDA,28 DE AGOSTO,,-102.2806603,21.88284342,808
1084916-999-163,1,4,2022,1,4,20,3,7,1,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,4,9,28,0,0,0,0,0,0,0,0,0,0,0,0,3,AGUASCALIENTES PONIENTE,AGUASCALIENTES PONIENTE,,-102.3160517,21.85975042,809
1084916-999-164,1,4,2022,1,4,40,3,7,1,0,4,2,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,4,9,37,0,0,0,0,0,0,0,0,0,0,0,0,3,DOCTOR GERÓNIMO DE OROZCO,JESÚS CONSUELO,,-102.28553520000001,21.89388043,810
1084916-999-165,1,4,2022,1,5,0,3,7,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,NIÑO ARTILLERO,SIERRA DE COALCOMAN,,-102.2499844,21.90720593,811
